subject,session,global_sent_idx,local_sent_idx,word_idx,word_count,FFD,GD,GPT,TRT,nFix,reg,surprisal,word,word_clean,word_length,word_position,word_pos_norm,log_freq
ZAB,1,15,15,5,21,66.0,66.0,496.0,190.0,2,0,1.1014676169737567,but,but,3.0,5.0,0.29411764705882354,6.63
ZAB,1,15,15,6,21,,,,,0,0,8.629393234525045,neither,neither,7.0,6.0,0.35294117647058826,4.77
ZAB,1,15,15,7,21,196.0,196.0,196.0,196.0,1,0,1.2769693768385202,is,is,2.0,7.0,0.4117647058823529,7.07
ZAB,1,15,15,8,21,236.0,236.0,236.0,236.0,1,0,3.005555735796978,it,it,2.0,8.0,0.47058823529411764,6.95
ZAB,1,15,15,9,21,,,,,0,0,3.664953041608866,the,the,3.0,9.0,0.5294117647058824,7.73
ZAB,1,15,15,10,21,190.0,190.0,190.0,190.0,1,0,27.525669862067954,Kahlo,kahlo,5.0,10.0,0.5882352941176471,2.48
ZAB,1,15,15,11,21,312.0,312.0,312.0,312.0,1,0,12.79709559216452,movie,movie,5.0,11.0,0.6470588235294118,5.16
ZAB,1,15,15,12,21,,,,,0,0,15.28517062299292,Frida,frida,5.0,12.0,0.7058823529411765,2.97
ZAB,1,15,15,13,21,128.0,128.0,346.0,346.0,2,0,17.66448666312942,fans,fans,4.0,13.0,0.7647058823529411,5.03
ZAB,1,15,15,14,21,262.0,262.0,262.0,262.0,1,0,3.414882700017704,have,have,4.0,14.0,0.8235294117647058,6.71
ZAB,1,15,15,15,21,,,,,0,0,1.0358604492445413,been,been,4.0,15.0,0.8823529411764706,6.27
ZAB,1,15,15,16,21,412.0,412.0,412.0,412.0,1,0,6.062513646283833,looking,looking,7.0,16.0,0.9411764705882353,5.57
ZAB,1,15,15,17,21,108.0,108.0,108.0,108.0,1,0,1.230558224668008,for.,for,3.0,17.0,1.0,7.01
ZAB,1,15,15,18,21,,,,,0,0,,,,,,,
ZAB,1,15,15,19,21,174.0,174.0,174.0,174.0,1,0,,,,,,,
ZAB,1,15,15,20,21,196.0,196.0,196.0,196.0,1,0,,,,,,,
ZAB,1,16,16,0,13,310.0,310.0,310.0,562.0,3,1,,The,the,3.0,0.0,0.0,7.73
ZAB,1,16,16,1,13,214.0,214.0,466.0,214.0,1,0,11.827874292545697,film,film,4.0,1.0,0.16666666666666666,5.2
ZAB,1,16,16,2,13,256.0,256.0,256.0,256.0,1,0,11.367583365429494,often,often,5.0,2.0,0.3333333333333333,5.41
ZAB,1,16,16,3,13,,,,,0,0,12.741378716729798,achieves,achieves,8.0,3.0,0.5,3.33
ZAB,1,16,16,4,13,368.0,368.0,368.0,764.0,2,1,2.6837333723525982,a,a,1.0,4.0,0.6666666666666666,7.36
ZAB,1,16,16,5,13,124.0,124.0,520.0,124.0,1,0,11.131116077599652,mesmerizing,mesmerizing,11.0,5.0,0.8333333333333334,2.96
ZAB,1,16,16,6,13,,,,,0,0,19.56872844845119,poetry.,poetry,6.0,6.0,1.0,4.4
ZAB,1,16,16,7,13,,,,,0,0,,,,,,,
ZAB,1,16,16,8,13,204.0,204.0,204.0,204.0,1,0,,,,,,,
ZAB,1,16,16,9,13,208.0,338.0,338.0,338.0,2,0,,,,,,,
ZAB,1,16,16,10,13,168.0,168.0,2798.0,336.0,2,0,,,,,,,
ZAB,1,16,16,11,13,182.0,384.0,384.0,384.0,2,0,,,,,,,
ZAB,1,16,16,12,13,,,,,0,0,,,,,,,
ZAB,1,17,17,0,36,150.0,356.0,356.0,356.0,2,1,,A,a,1.0,0.0,0.0,7.36
ZAB,1,17,17,1,36,114.0,114.0,114.0,114.0,1,0,11.373650225421331,work,work,4.0,1.0,0.16666666666666666,5.96
ZAB,1,17,17,2,36,252.0,252.0,252.0,252.0,1,0,2.7018519166036463,of,of,2.0,2.0,0.3333333333333333,7.4
ZAB,1,17,17,3,36,234.0,234.0,234.0,234.0,1,0,13.912650738027077,astonishing,astonishing,11.0,3.0,0.5,3.67
ZAB,1,17,17,4,36,,,,,0,0,9.112295576632592,delicacy,delicacy,8.0,4.0,0.6666666666666666,3.18
ZAB,1,17,17,5,36,144.0,144.0,144.0,144.0,1,0,2.8372612528819223,and,and,3.0,5.0,0.8333333333333334,7.41
ZAB,1,17,17,6,36,166.0,166.0,166.0,166.0,1,0,12.73892125663162,force.,force,5.0,6.0,1.0,5.23
ZAB,1,17,17,7,36,,,,,0,0,,,,,,,
ZAB,1,17,17,8,36,,,,,0,0,,,,,,,
ZAB,1,17,17,9,36,262.0,262.0,262.0,262.0,1,0,,,,,,,
ZAB,1,17,17,10,36,68.0,68.0,68.0,68.0,1,0,,,,,,,
ZAB,1,17,17,11,36,,,,,0,0,,,,,,,
ZAB,1,17,17,12,36,232.0,232.0,232.0,232.0,1,0,,,,,,,
ZAB,1,17,17,13,36,76.0,76.0,2132.0,304.0,2,0,,,,,,,
ZAB,1,17,17,14,36,,,,,0,0,,,,,,,
ZAB,1,17,17,15,36,208.0,208.0,208.0,482.0,3,1,,,,,,,
ZAB,1,17,17,16,36,166.0,166.0,166.0,338.0,2,0,,,,,,,
ZAB,1,17,17,17,36,262.0,262.0,262.0,466.0,2,0,,,,,,,
ZAB,1,17,17,18,36,258.0,258.0,908.0,258.0,1,0,,,,,,,
ZAB,1,17,17,19,36,,,,,0,0,,,,,,,
ZAB,1,17,17,20,36,,,,,0,0,,,,,,,
ZAB,1,17,17,21,36,,,,,0,0,,,,,,,
ZAB,1,17,17,22,36,,,,,0,0,,,,,,,
ZAB,1,17,17,23,36,,,,,0,0,,,,,,,
ZAB,1,17,17,24,36,,,,,0,0,,,,,,,
ZAB,1,17,17,25,36,,,,,0,0,,,,,,,
ZAB,1,17,17,26,36,,,,,0,0,,,,,,,
ZAB,1,17,17,27,36,,,,,0,0,,,,,,,
ZAB,1,17,17,28,36,,,,,0,0,,,,,,,
ZAB,1,17,17,29,36,,,,,0,0,,,,,,,
ZAB,1,17,17,30,36,,,,,0,0,,,,,,,
ZAB,1,17,17,31,36,,,,,0,0,,,,,,,
ZAB,1,17,17,32,36,,,,,0,0,,,,,,,
ZAB,1,17,17,33,36,,,,,0,0,,,,,,,
ZAB,1,17,17,34,36,,,,,0,0,,,,,,,
ZAB,1,17,17,35,36,,,,,0,0,,,,,,,
ZAB,1,18,18,0,28,174.0,174.0,174.0,174.0,1,1,,The,the,3.0,0.0,0.0,7.73
ZAB,1,18,18,1,28,104.0,104.0,724.0,550.0,3,0,15.897016832628715,movie's,movie's,7.0,1.0,0.045454545454545456,3.1
ZAB,1,18,18,2,28,220.0,320.0,320.0,534.0,3,1,4.848777044696716,plot,plot,4.0,2.0,0.09090909090909091,4.58
ZAB,1,18,18,3,28,82.0,82.0,892.0,358.0,3,0,2.4231388964071887,is,is,2.0,3.0,0.13636363636363635,7.07
ZAB,1,18,18,4,28,,,,,0,0,7.441861973415196,almost,almost,6.0,4.0,0.18181818181818182,5.39
ZAB,1,18,18,5,28,,,,,0,0,2.90061742568532,entirely,entirely,8.0,5.0,0.22727272727272727,4.72
ZAB,1,18,18,6,28,,,,,0,0,20.018015194638924,witless,witless,7.0,6.0,0.2727272727272727,2.32
ZAB,1,18,18,7,28,,,,,0,0,2.5874708990463655,and,and,3.0,7.0,0.3181818181818182,7.41
ZAB,1,18,18,8,28,,,,,0,0,13.23384862971834,"inane,",inane,5.0,8.0,0.36363636363636365,2.7
ZAB,1,18,18,9,28,,,,,0,0,13.793425485142944,carrying,carrying,8.0,9.0,0.4090909090909091,4.61
ZAB,1,18,18,10,28,,,,,0,0,8.806855940574946,every,every,5.0,10.0,0.45454545454545453,5.79
ZAB,1,18,18,11,28,,,,,0,0,9.814812548682298,gag,gag,3.0,11.0,0.5,3.63
ZAB,1,18,18,12,28,,,,,0,0,14.228937839853439,two,two,3.0,12.0,0.5454545454545454,6.1
ZAB,1,18,18,13,28,,,,,0,0,3.9791213171765962,or,or,2.0,13.0,0.5909090909090909,6.54
ZAB,1,18,18,14,28,,,,,0,0,0.06761718808888524,three,three,5.0,14.0,0.6363636363636364,5.78
ZAB,1,18,18,15,28,,,,,0,0,1.805013987149358,times,times,5.0,15.0,0.6818181818181818,5.56
ZAB,1,18,18,16,28,,,,,0,0,9.843269486024662,beyond,beyond,6.0,16.0,0.7272727272727273,4.98
ZAB,1,18,18,17,28,,,,,0,0,1.8511273513599011,its,its,3.0,17.0,0.7727272727272727,6.14
ZAB,1,18,18,18,28,,,,,0,0,10.050695009507882,limit,limit,5.0,18.0,0.8181818181818182,4.7
ZAB,1,18,18,19,28,,,,,0,0,6.506122256266344,to,to,2.0,19.0,0.8636363636363636,7.43
ZAB,1,18,18,20,28,,,,,0,0,11.7066430340219,sustain,sustain,7.0,20.0,0.9090909090909091,3.93
ZAB,1,18,18,21,28,,,,,0,0,3.112891484061664,a,a,1.0,21.0,0.9545454545454546,7.36
ZAB,1,18,18,22,28,,,,,0,0,6.978009285599624,laugh.,laugh,5.0,22.0,1.0,4.66
ZAB,1,18,18,23,28,,,,,0,0,,,,,,,
ZAB,1,18,18,24,28,,,,,0,0,,,,,,,
ZAB,1,18,18,25,28,,,,,0,0,,,,,,,
ZAB,1,18,18,26,28,,,,,0,0,,,,,,,
ZAB,1,18,18,27,28,,,,,0,0,,,,,,,
ZAB,1,19,19,0,25,92.0,292.0,292.0,1162.0,6,1,,For,for,3.0,0.0,0.0,7.01
ZAB,1,19,19,1,25,274.0,274.0,274.0,562.0,2,0,3.6878766091423696,the,the,3.0,1.0,0.14285714285714285,7.73
ZAB,1,19,19,2,25,148.0,568.0,568.0,758.0,4,0,4.910776446367457,most,most,4.0,2.0,0.2857142857142857,6.0
ZAB,1,19,19,3,25,252.0,322.0,1358.0,716.0,4,0,0.349044653459573,"part,",part,4.0,3.0,0.42857142857142855,5.78
ZAB,1,19,19,4,25,98.0,98.0,804.0,98.0,1,0,2.610347171350882,the,the,3.0,4.0,0.5714285714285714,7.73
ZAB,1,19,19,5,25,,,,,0,0,12.036719016863838,ingredients,ingredients,11.0,5.0,0.7142857142857143,4.14
ZAB,1,19,19,6,25,,,,,0,0,1.8377701467979901,are,are,3.0,6.0,0.8571428571428571,6.74
ZAB,1,19,19,7,25,,,,,0,0,10.642790000592324,there.,there,5.0,7.0,1.0,6.31
ZAB,1,19,19,8,25,,,,,0,0,,,,,,,
ZAB,1,19,19,9,25,,,,,0,0,,,,,,,
ZAB,1,19,19,10,25,,,,,0,0,,,,,,,
ZAB,1,19,19,11,25,,,,,0,0,,,,,,,
ZAB,1,19,19,12,25,,,,,0,0,,,,,,,
ZAB,1,19,19,13,25,,,,,0,0,,,,,,,
ZAB,1,19,19,14,25,,,,,0,0,,,,,,,
ZAB,1,19,19,15,25,,,,,0,0,,,,,,,
ZAB,1,19,19,16,25,,,,,0,0,,,,,,,
ZAB,1,19,19,17,25,,,,,0,0,,,,,,,
ZAB,1,19,19,18,25,,,,,0,0,,,,,,,
ZAB,1,19,19,19,25,,,,,0,0,,,,,,,
ZAB,1,19,19,20,25,,,,,0,0,,,,,,,
ZAB,1,19,19,21,25,,,,,0,0,,,,,,,
ZAB,1,19,19,22,25,,,,,0,0,,,,,,,
ZAB,1,19,19,23,25,,,,,0,0,,,,,,,
ZAB,1,19,19,24,25,,,,,0,0,,,,,,,
ZAB,1,20,20,0,21,,,,,0,0,,But,but,3.0,0.0,0.0,6.63
ZAB,1,20,20,1,21,134.0,134.0,386.0,714.0,3,1,7.4962827875930165,if,if,2.0,1.0,0.05,6.47
ZAB,1,20,20,2,21,212.0,212.0,212.0,692.0,4,1,6.731664432191452,you've,you've,6.0,2.0,0.1,5.13
ZAB,1,20,20,3,21,132.0,132.0,1124.0,316.0,2,0,8.637409001916458,paid,paid,4.0,3.0,0.15,5.12
ZAB,1,20,20,4,21,,,,,0,0,4.943288046686562,a,a,1.0,4.0,0.2,7.36
ZAB,1,20,20,5,21,,,,,0,0,20.535902440939505,matinee,matinee,7.0,5.0,0.25,2.82
ZAB,1,20,20,6,21,,,,,0,0,5.539520596385462,price,price,5.0,6.0,0.3,5.23
ZAB,1,20,20,7,21,,,,,0,0,4.157317013284475,and,and,3.0,7.0,0.35,7.41
ZAB,1,20,20,8,21,,,,,0,0,7.02451992973366,bought,bought,6.0,8.0,0.4,4.91
ZAB,1,20,20,9,21,,,,,0,0,1.503927399936856,a,a,1.0,9.0,0.45,7.36
ZAB,1,20,20,10,21,,,,,0,0,8.244758163453994,big,big,3.0,10.0,0.5,5.67
ZAB,1,20,20,11,21,,,,,0,0,10.285738882927859,tub,tub,3.0,11.0,0.55,3.85
ZAB,1,20,20,12,21,,,,,0,0,0.4186791657963319,of,of,2.0,12.0,0.6,7.4
ZAB,1,20,20,13,21,,,,,0,0,8.351704542997126,"popcorn,",popcorn,7.0,13.0,0.65,3.73
ZAB,1,20,20,14,21,,,,,0,0,6.305107644068012,there's,there's,7.0,14.0,0.7,5.54
ZAB,1,20,20,15,21,,,,,0,0,18.165660618078128,guilty,guilty,6.0,15.0,0.75,4.61
ZAB,1,20,20,16,21,,,,,0,0,13.860224922599267,fun,fun,3.0,16.0,0.8,5.3
ZAB,1,20,20,17,21,,,,,0,0,1.8616886339667353,to,to,2.0,17.0,0.85,7.43
ZAB,1,20,20,18,21,,,,,0,0,0.6024478737140943,be,be,2.0,18.0,0.9,6.79
ZAB,1,20,20,19,21,,,,,0,0,0.019398147574430983,had,had,3.0,19.0,0.95,6.33
ZAB,1,20,20,20,21,,,,,0,0,3.706970982954413,here.,here,4.0,20.0,1.0,5.97
ZAB,1,21,21,0,17,158.0,158.0,158.0,158.0,1,1,4.8599727713025835,There's,there's,7.0,0.0,0.0,5.54
ZAB,1,21,21,1,17,86.0,86.0,244.0,86.0,1,0,5.566795668951097,not,not,3.0,1.0,0.08333333333333333,6.69
ZAB,1,21,21,2,17,,,,,0,0,1.9940040023559897,much,much,4.0,2.0,0.16666666666666666,6.0
ZAB,1,21,21,3,17,,,,,0,0,2.793340495487229,to,to,2.0,3.0,0.25,7.43
ZAB,1,21,21,4,17,,,,,0,0,35.1202875139101,"Fatale,",fatale,6.0,4.0,0.3333333333333333,2.59
ZAB,1,21,21,5,17,236.0,236.0,236.0,236.0,1,0,11.86377601487861,outside,outside,7.0,5.0,0.4166666666666667,5.25
ZAB,1,21,21,6,17,,,,,0,0,0.27373399346699084,of,of,2.0,6.0,0.5,7.4
ZAB,1,21,21,7,17,160.0,160.0,160.0,160.0,1,0,9.310122580419351,its,its,3.0,7.0,0.5833333333333334,6.14
ZAB,1,21,21,8,17,210.0,210.0,438.0,438.0,2,0,10.586719528827429,stylish,stylish,7.0,8.0,0.6666666666666666,3.7
ZAB,1,21,21,9,17,146.0,146.0,146.0,146.0,1,0,27.48324449382251,surprises...,surprises,9.0,9.0,0.75,3.89
ZAB,1,21,21,10,17,96.0,96.0,96.0,96.0,1,0,2.856332753001401,but,but,3.0,10.0,0.8333333333333334,6.63
ZAB,1,21,21,11,17,,,,,0,0,5.910052316163835,that's,that's,6.0,11.0,0.9166666666666666,5.86
ZAB,1,21,21,12,17,240.0,240.0,240.0,240.0,1,0,6.199056950170572,OK.,ok,2.0,12.0,1.0,5.14
ZAB,1,21,21,13,17,,,,,0,0,,,,,,,
ZAB,1,21,21,14,17,,,,,0,0,,,,,,,
ZAB,1,21,21,15,17,,,,,0,0,,,,,,,
ZAB,1,21,21,16,17,,,,,0,0,,,,,,,
ZAB,1,22,22,0,16,128.0,310.0,310.0,862.0,4,1,,The,the,3.0,0.0,0.0,7.73
ZAB,1,22,22,1,16,222.0,222.0,504.0,356.0,2,0,14.03453277890174,acting,acting,6.0,1.0,0.02857142857142857,4.82
ZAB,1,22,22,2,16,54.0,54.0,1548.0,330.0,3,0,7.452282058265672,is,is,2.0,2.0,0.05714285714285714,7.07
ZAB,1,22,22,3,16,,,,,0,0,15.66584188092255,"stiff,",stiff,5.0,3.0,0.08571428571428572,3.9
ZAB,1,22,22,4,16,146.0,146.0,146.0,486.0,2,1,4.308435416875211,the,the,3.0,4.0,0.11428571428571428,7.73
ZAB,1,22,22,5,16,,,,,0,0,6.801483197066322,story,story,5.0,5.0,0.14285714285714285,5.45
ZAB,1,22,22,6,16,166.0,166.0,638.0,298.0,2,0,8.205325981264169,lacks,lacks,5.0,6.0,0.17142857142857143,3.89
ZAB,1,22,22,7,16,114.0,114.0,114.0,114.0,1,0,7.739077575122078,all,all,3.0,7.0,0.2,6.52
ZAB,1,22,22,8,16,294.0,294.0,294.0,294.0,1,0,13.125991086090936,trace,trace,5.0,8.0,0.22857142857142856,4.19
ZAB,1,22,22,9,16,,,,,0,0,0.14840257180638314,of,of,2.0,9.0,0.2571428571428571,7.4
ZAB,1,22,22,10,16,142.0,264.0,264.0,264.0,2,0,11.2515951699999,"wit,",wit,3.0,10.0,0.2857142857142857,3.96
ZAB,1,22,22,11,16,,,,,0,0,2.4691286050917616,the,the,3.0,11.0,0.3142857142857143,7.73
ZAB,1,22,22,12,16,114.0,114.0,114.0,114.0,1,0,12.478453015951944,sets,sets,4.0,12.0,0.34285714285714286,4.69
ZAB,1,22,22,13,16,,,,,0,0,6.880751376710196,look,look,4.0,13.0,0.37142857142857144,5.81
ZAB,1,22,22,14,16,152.0,322.0,322.0,322.0,2,0,2.731274020582652,like,like,4.0,14.0,0.4,6.41
ZAB,1,22,22,15,16,186.0,186.0,186.0,186.0,1,0,2.157548840402167,they,they,4.0,15.0,0.42857142857142855,6.5
ZAB,1,23,23,0,6,292.0,460.0,460.0,460.0,2,0,,This,this,4.0,0.0,0.0,6.82
ZAB,1,23,23,1,6,148.0,148.0,148.0,148.0,1,0,10.411514611018054,version,version,7.0,1.0,0.037037037037037035,5.07
ZAB,1,23,23,2,6,126.0,126.0,126.0,126.0,1,0,12.240036906713849,moves,moves,5.0,2.0,0.07407407407407407,4.59
ZAB,1,23,23,3,6,,,,,0,0,9.741915982287589,beyond,beyond,6.0,3.0,0.1111111111111111,4.98
ZAB,1,23,23,4,6,206.0,206.0,206.0,206.0,1,0,1.503264234835129,the,the,3.0,4.0,0.14814814814814814,7.73
ZAB,1,23,23,5,6,132.0,132.0,132.0,132.0,1,0,10.842332183325295,original's,original's,10.0,5.0,0.18518518518518517,2.09
ZAB,1,24,24,0,7,262.0,262.0,262.0,262.0,1,0,4.859961764412928,There's,there's,7.0,0.0,0.0,5.54
ZAB,1,24,24,1,7,,,,,0,0,2.2765021887152868,no,no,2.0,1.0,0.041666666666666664,6.35
ZAB,1,24,24,2,7,,,,,0,0,16.587107538174788,palpable,palpable,8.0,2.0,0.08333333333333333,3.19
ZAB,1,24,24,3,7,248.0,248.0,248.0,248.0,1,0,11.942703668873778,chemistry,chemistry,9.0,3.0,0.125,4.35
ZAB,1,24,24,4,7,,,,,0,0,1.6095679152119873,between,between,7.0,4.0,0.16666666666666666,5.77
ZAB,1,24,24,5,7,,,,,0,0,14.642154363706076,Lopez,lopez,5.0,5.0,0.20833333333333334,3.79
ZAB,1,24,24,6,7,234.0,234.0,234.0,234.0,1,0,0.11248945562285045,and,and,3.0,6.0,0.25,7.41
ZAB,1,25,25,0,12,188.0,188.0,188.0,688.0,2,1,,A,a,1.0,0.0,0.0,7.36
ZAB,1,25,25,1,12,286.0,286.0,1002.0,502.0,2,0,23.288273770940783,"first-class,",first-class,11.0,1.0,0.05,5.29
ZAB,1,25,25,2,12,44.0,44.0,1530.0,340.0,2,0,12.414225063091322,thoroughly,thoroughly,10.0,2.0,0.1,4.09
ZAB,1,25,25,3,12,140.0,140.0,140.0,140.0,1,0,16.072191481491537,involving,involving,9.0,3.0,0.15,4.48
ZAB,1,25,25,4,12,160.0,160.0,160.0,160.0,1,0,11.722871316957315,B,b,1.0,4.0,0.2,5.35
ZAB,1,25,25,5,12,282.0,410.0,410.0,410.0,2,0,12.956740895585035,movie,movie,5.0,5.0,0.25,5.16
ZAB,1,25,25,6,12,346.0,346.0,346.0,346.0,1,0,7.426992353421598,that,that,4.0,6.0,0.3,7.01
ZAB,1,25,25,7,12,,,,,0,0,11.961537832935065,effectively,effectively,11.0,7.0,0.35,4.49
ZAB,1,25,25,8,12,,,,,0,0,7.520885937694846,combines,combines,8.0,8.0,0.4,3.73
ZAB,1,25,25,9,12,,,,,0,0,5.405013997041565,two,two,3.0,9.0,0.45,6.1
ZAB,1,25,25,10,12,342.0,342.0,342.0,482.0,2,1,25.933547007046233,"surefire,",surefire,8.0,10.0,0.5,2.64
ZAB,1,25,25,11,12,262.0,262.0,686.0,546.0,2,0,10.154474844483328,beloved,beloved,7.0,11.0,0.55,4.17
ZAB,1,26,26,0,8,,,,,0,0,,The,the,3.0,0.0,0.0,7.73
ZAB,1,26,26,1,8,282.0,282.0,282.0,282.0,1,0,11.827835768431905,film,film,4.0,1.0,0.0625,5.2
ZAB,1,26,26,2,8,,,,,0,0,2.7373205866216868,is,is,2.0,2.0,0.125,7.07
ZAB,1,26,26,3,8,198.0,198.0,198.0,198.0,1,0,8.418835563004311,so,so,2.0,3.0,0.1875,6.52
ZAB,1,26,26,4,8,162.0,278.0,278.0,278.0,2,0,7.684530181713223,bad,bad,3.0,4.0,0.25,5.53
ZAB,1,26,26,5,8,,,,,0,0,3.367103167885602,it,it,2.0,5.0,0.3125,6.95
ZAB,1,26,26,6,8,172.0,172.0,172.0,172.0,1,0,6.005427720507881,doesn't,doesn't,7.0,6.0,0.375,5.53
ZAB,1,26,26,7,8,98.0,98.0,98.0,98.0,1,0,11.71923078820385,improve,improve,7.0,7.0,0.4375,4.79
ZAB,1,27,27,0,10,252.0,252.0,252.0,252.0,1,1,,Weiss,weiss,5.0,0.0,0.0,3.51
ZAB,1,27,27,1,10,66.0,66.0,318.0,66.0,1,0,5.15718734111356,and,and,3.0,1.0,0.06666666666666667,7.41
ZAB,1,27,27,2,10,240.0,240.0,240.0,240.0,1,0,16.84815295263076,Speck,speck,5.0,2.0,0.13333333333333333,3.02
ZAB,1,27,27,3,10,272.0,272.0,272.0,272.0,1,0,11.145952074985006,never,never,5.0,3.0,0.2,5.91
ZAB,1,27,27,4,10,,,,,0,0,8.236228511901801,make,make,4.0,4.0,0.26666666666666666,6.08
ZAB,1,27,27,5,10,,,,,0,0,3.144942170876457,a,a,1.0,5.0,0.3333333333333333,7.36
ZAB,1,27,27,6,10,280.0,280.0,280.0,280.0,1,1,9.186420963098561,convincing,convincing,10.0,6.0,0.4,3.97
ZAB,1,27,27,7,10,150.0,150.0,150.0,150.0,1,0,0.7093755071482826,case,case,4.0,7.0,0.4666666666666667,5.55
ZAB,1,27,27,8,10,212.0,212.0,1022.0,742.0,3,0,1.4089830016668357,for,for,3.0,8.0,0.5333333333333333,7.01
ZAB,1,27,27,9,10,,,,,0,0,2.889234237990012,the,the,3.0,9.0,0.6,7.73
ZAB,1,28,28,0,9,126.0,126.0,126.0,126.0,1,1,,Another,another,7.0,0.0,0.0,5.74
ZAB,1,28,28,1,9,76.0,76.0,396.0,270.0,2,1,14.456107659586312,Best,best,4.0,1.0,0.2,5.84
ZAB,1,28,28,2,9,254.0,254.0,254.0,254.0,1,0,2.5472341820158046,of,of,2.0,2.0,0.4,7.4
ZAB,1,28,28,3,9,,,,,0,0,3.5230260788108416,the,the,3.0,3.0,0.6,7.73
ZAB,1,28,28,4,9,108.0,108.0,108.0,108.0,1,0,4.243205493090663,Year,year,4.0,4.0,0.8,5.96
ZAB,1,28,28,5,9,126.0,126.0,884.0,126.0,1,0,13.570193724149526,selection.,selection,9.0,5.0,1.0,4.62
ZAB,1,28,28,6,9,246.0,246.0,246.0,246.0,1,0,,,,,,,
ZAB,1,28,28,7,9,,,,,0,0,,,,,,,
ZAB,1,28,28,8,9,218.0,218.0,250.0,250.0,2,0,,,,,,,
ZAB,1,29,29,0,27,156.0,156.0,156.0,156.0,1,0,4.376890015363436,It's,it's,4.0,0.0,0.0,6.33
ZAB,1,29,29,1,27,236.0,236.0,236.0,236.0,1,0,5.991817769889563,all,all,3.0,1.0,0.16666666666666666,6.52
ZAB,1,29,29,2,27,,,,,0,0,4.829336125843184,a,a,1.0,2.0,0.3333333333333333,7.36
ZAB,1,29,29,3,27,,,,,0,0,12.468830242670869,rather,rather,6.0,3.0,0.5,5.32
ZAB,1,29,29,4,27,340.0,340.0,340.0,340.0,1,0,17.848875506895833,shapeless,shapeless,9.0,4.0,0.6666666666666666,2.39
ZAB,1,29,29,5,27,,,,,0,0,10.669355128775198,good,good,4.0,5.0,0.8333333333333334,6.12
ZAB,1,29,29,6,27,178.0,178.0,178.0,178.0,1,0,14.710387448539992,time...,time,4.0,6.0,1.0,6.29
ZAB,1,29,29,7,27,192.0,352.0,352.0,352.0,2,0,,,,,,,
ZAB,1,29,29,8,27,,,,,0,0,,,,,,,
ZAB,1,29,29,9,27,,,,,0,0,,,,,,,
ZAB,1,29,29,10,27,56.0,56.0,56.0,56.0,1,0,,,,,,,
ZAB,1,29,29,11,27,236.0,236.0,236.0,236.0,1,0,,,,,,,
ZAB,1,29,29,12,27,290.0,290.0,290.0,290.0,1,0,,,,,,,
ZAB,1,29,29,13,27,148.0,148.0,148.0,148.0,1,0,,,,,,,
ZAB,1,29,29,14,27,,,,,0,0,,,,,,,
ZAB,1,29,29,15,27,260.0,260.0,260.0,260.0,1,0,,,,,,,
ZAB,1,29,29,16,27,148.0,148.0,148.0,148.0,1,0,,,,,,,
ZAB,1,29,29,17,27,,,,,0,0,,,,,,,
ZAB,1,29,29,18,27,112.0,112.0,112.0,112.0,1,0,,,,,,,
ZAB,1,29,29,19,27,,,,,0,0,,,,,,,
ZAB,1,29,29,20,27,142.0,142.0,142.0,142.0,1,0,,,,,,,
ZAB,1,29,29,21,27,30.0,30.0,30.0,30.0,1,0,,,,,,,
ZAB,1,29,29,22,27,,,,,0,0,,,,,,,
ZAB,1,29,29,23,27,,,,,0,0,,,,,,,
ZAB,1,29,29,24,27,,,,,0,0,,,,,,,
ZAB,1,29,29,25,27,132.0,374.0,374.0,374.0,2,0,,,,,,,
ZAB,1,29,29,26,27,254.0,254.0,254.0,254.0,1,0,,,,,,,
ZAB,1,30,30,0,16,,,,,0,0,,Same,same,4.0,0.0,0.0,5.8
ZAB,1,30,30,1,16,,,,,0,0,17.432628252368726,"song,",song,4.0,1.0,0.09090909090909091,5.26
ZAB,1,30,30,2,16,292.0,292.0,292.0,292.0,1,0,12.040742035032821,second,second,6.0,2.0,0.18181818181818182,5.63
ZAB,1,30,30,3,16,58.0,58.0,58.0,58.0,1,1,6.736318454706451,"verse,",verse,5.0,3.0,0.2727272727272727,4.18
ZAB,1,30,30,4,16,154.0,154.0,212.0,154.0,1,0,26.609187386301514,coulda,coulda,6.0,4.0,0.36363636363636365,2.92
ZAB,1,30,30,5,16,194.0,194.0,194.0,194.0,1,0,1.4314372285461348,been,been,4.0,5.0,0.45454545454545453,6.27
ZAB,1,30,30,6,16,336.0,336.0,336.0,336.0,1,0,9.893650083768414,"better,",better,6.0,6.0,0.5454545454545454,5.76
ZAB,1,30,30,7,16,182.0,182.0,182.0,182.0,1,0,2.3369057633686716,but,but,3.0,7.0,0.6363636363636364,6.63
ZAB,1,30,30,8,16,220.0,220.0,220.0,220.0,1,0,2.9894567838150126,it,it,2.0,8.0,0.7272727272727273,6.95
ZAB,1,30,30,9,16,224.0,224.0,224.0,224.0,1,0,9.881617145618147,coulda,coulda,6.0,9.0,0.8181818181818182,2.92
ZAB,1,30,30,10,16,302.0,302.0,302.0,302.0,1,0,0.6747270653878695,been,been,4.0,10.0,0.9090909090909091,6.27
ZAB,1,30,30,11,16,,,,,0,0,4.093416343408446,worse.,worse,5.0,11.0,1.0,4.89
ZAB,1,30,30,12,16,,,,,0,0,,,,,,,
ZAB,1,30,30,13,16,,,,,0,0,,,,,,,
