global_sent_idx,word_idx,word,dep_length,dep_rel,pos,is_root
39,8,.,7,punct,PUNCT,0
40,0,What,1,nsubj,PRON,0
40,1,makes,13,csubj,VERB,0
40,2,How,2,advmod,SCONJ,0
40,3,I,1,nsubj,PRON,0
40,4,Killed,3,ccomp,VERB,0
40,5,My,1,poss,PRON,0
40,6,Father,2,dobj,PROPN,0
40,7,compelling,3,oprd,ADJ,0
40,8,",",6,punct,PUNCT,0
40,9,besides,5,prep,SCONJ,0
40,10,its,2,poss,PRON,0
40,11,terrific,1,amod,ADJ,0
40,12,performances,3,pobj,NOUN,0
40,13,",",1,punct,PUNCT,0
40,14,is,0,ROOT,AUX,1
40,15,Fontaine,2,poss,PROPN,0
40,16,'s,1,case,PART,0
40,17,willingness,3,attr,NOUN,0
40,18,to,1,aux,PART,0
40,19,wander,2,acl,VERB,0
40,20,into,1,prep,ADP,0
40,21,the,2,det,DET,0
40,22,dark,1,amod,ADJ,0
40,23,areas,3,pobj,NOUN,0
40,24,of,1,prep,ADP,0
40,25,parent,2,compound,NOUN,0
40,26,-,1,punct,PUNCT,0
40,27,child,1,compound,NOUN,0
40,28,relationships,4,pobj,NOUN,0
40,29,without,10,prep,ADP,0
40,30,flinching,1,pcomp,VERB,0
40,31,.,17,punct,PUNCT,0
41,0,This,2,nsubj,PRON,0
41,1,hastily,1,advmod,ADV,0
41,2,mounted,0,ROOT,VERB,1
41,3,production,1,nsubj,NOUN,0
41,4,exists,2,ccomp,VERB,0
41,5,only,2,advmod,ADV,0
41,6,to,1,aux,PART,0
41,7,capitalize,3,xcomp,VERB,0
41,8,on,1,prep,ADP,0
41,9,Hopkins,2,poss,PROPN,0
41,10,',1,case,PART,0
41,11,inclination,3,pobj,NOUN,0
41,12,to,1,aux,PART,0
41,13,play,6,advcl,VERB,0
41,14,Hannibal,1,compound,PROPN,0
41,15,Lecter,2,dobj,PROPN,0
41,16,again,3,advmod,ADV,0
41,17,",",13,punct,PUNCT,0
41,18,even,3,advmod,ADV,0
41,19,though,2,mark,SCONJ,0
41,20,Harris,1,nsubj,PROPN,0
41,21,has,17,advcl,VERB,0
41,22,no,2,det,DET,0
41,23,immediate,1,amod,ADJ,0
41,24,inclination,3,dobj,NOUN,0
41,25,to,1,aux,PART,0
41,26,provide,2,acl,VERB,0
41,27,a,2,det,DET,0
41,28,fourth,1,amod,ADJ,0
41,29,book,3,dobj,NOUN,0
41,30,.,26,punct,PUNCT,0
42,0,Bullock,3,poss,PROPN,0
42,1,'s,1,case,PART,0
42,2,complete,1,amod,ADJ,0
42,3,lack,6,nsubj,NOUN,0
42,4,of,1,prep,ADP,0
42,5,focus,1,pobj,NOUN,0
42,6,and,1,cc,CCONJ,0
42,7,ability,2,conj,NOUN,0
42,8,quickly,1,advmod,ADV,0
42,9,derails,0,ROOT,VERB,1
42,10,the,1,det,DET,0
42,11,film.1,2,dobj,NUM,0
43,0,...,2,punct,PUNCT,0
43,1,a,1,det,DET,0
43,2,plotline,0,ROOT,NOUN,1
43,3,that,1,nsubj,PRON,0
43,4,'s,2,relcl,AUX,0
43,5,as,1,advmod,ADV,0
43,6,lumpy,2,acomp,ADJ,0
43,7,as,1,prep,ADP,0
43,8,two,2,nummod,NUM,0
43,9,-,1,punct,PUNCT,0
43,10,day,2,nmod,NOUN,0
43,11,old,1,amod,ADJ,0
43,12,porridge,5,pobj,NOUN,0
43,13,...,11,punct,PUNCT,0
43,14,the,1,det,DET,0
43,15,filmmakers,2,poss,NOUN,0
43,16,',1,case,PART,0
43,17,paws,6,nsubj,NOUN,0
43,18,",",5,punct,PUNCT,0
43,19,sad,4,advcl,ADJ,0
43,20,to,1,aux,PART,0
43,21,say,2,xcomp,VERB,0
43,22,",",1,punct,PUNCT,0
43,23,were,0,ROOT,AUX,1
43,24,all,1,advmod,ADV,0
43,25,over,2,prep,ADP,0
43,26,this,9,det,DET,0
43,27,`,8,punct,PUNCT,0
43,28,`,7,punct,PUNCT,0
43,29,un,6,amod,ADJ,0
43,30,-,5,amod,NOUN,0
43,31,bear,2,amod,ADJ,0
43,32,-,1,punct,PUNCT,0
43,33,able,2,amod,ADJ,0
43,34,'',1,punct,PUNCT,0
43,35,project,10,pobj,NOUN,0
43,36,!,13,punct,PUNCT,0
44,0,Crush,2,nsubj,NOUN,0
44,1,could,1,aux,AUX,0
44,2,be,0,ROOT,AUX,1
44,3,the,2,det,DET,0
44,4,worst,1,amod,ADJ,0
44,5,film,3,attr,NOUN,0
44,6,a,1,det,DET,0
44,7,man,2,nsubj,NOUN,0
44,8,has,1,aux,AUX,0
44,9,made,4,relcl,VERB,0
44,10,about,1,prep,ADP,0
44,11,women,1,pobj,NOUN,0
44,12,since,3,prep,SCONJ,0
44,13,Valley,1,pobj,PROPN,0
44,14,of,1,prep,ADP,0
44,15,the,1,det,DET,0
44,16,Dolls,2,pobj,PROPN,0
44,17,.,15,punct,PUNCT,0
45,0,Reassuring,0,ROOT,PROPN,1
45,1,",",1,punct,PUNCT,0
45,2,retro,1,compound,NOUN,0
45,3,uplifter,3,appos,NOUN,0
45,4,.,4,punct,PUNCT,0
46,0,Flaccid,1,amod,ADJ,0
46,1,drama,0,ROOT,NOUN,1
46,2,and,1,cc,CCONJ,0
46,3,exasperatingly,1,advmod,ADV,0
46,4,slow,1,amod,ADJ,0
46,5,journey,4,conj,NOUN,0
46,6,.,5,punct,PUNCT,0
47,0,The,1,det,DET,0
47,1,Movie,2,nsubj,PROPN,0
47,2,will,1,aux,AUX,0
47,3,reach,0,ROOT,VERB,1
47,4,far,1,advmod,ADV,0
47,5,beyond,2,prep,ADP,0
47,6,its,2,poss,PRON,0
47,7,core,1,compound,NOUN,0
47,8,demographic,3,pobj,ADJ,0
47,9,.,6,punct,PUNCT,0
48,0,How,5,advmod,SCONJ,0
48,1,did,4,aux,AUX,0
48,2,it,3,nsubjpass,PRON,0
48,3,ever,2,advmod,ADV,0
48,4,get,1,auxpass,AUX,0
48,5,made,0,ROOT,VERB,1
48,6,?,1,punct,PUNCT,0
49,0,I,1,nsubj,PRON,0
49,1,like,0,ROOT,VERB,1
49,2,the,2,det,DET,0
49,3,new,1,amod,ADJ,0
49,4,footage,3,dobj,NOUN,0
49,5,and,4,cc,CCONJ,0
49,6,still,1,advmod,ADV,0
49,7,love,6,conj,VERB,0
49,8,the,2,det,DET,0
49,9,old,1,amod,ADJ,0
49,10,stuff,3,dobj,NOUN,0
49,11,.,10,punct,PUNCT,0
50,0,It,2,nsubj,PRON,0
50,1,briefly,1,advmod,ADV,0
50,2,flirts,0,ROOT,VERB,1
50,3,with,1,prep,ADP,0
50,4,player,1,compound,NOUN,0
50,5,masochism,2,pobj,NOUN,0
50,6,",",4,punct,PUNCT,0
50,7,but,5,cc,CCONJ,0
50,8,the,1,det,DET,0
50,9,point,9,nsubjpass,NOUN,0
50,10,of,1,prep,ADP,0
50,11,real,1,amod,ADJ,0
50,12,interest,2,pobj,NOUN,0
50,13,--,4,punct,PUNCT,0
50,14,audience,1,compound,NOUN,0
50,15,sadism,6,appos,NOUN,0
50,16,--,2,punct,PUNCT,0
50,17,is,1,auxpass,AUX,0
50,18,evaded,16,conj,VERB,0
50,19,completely,1,advmod,ADV,0
50,20,.,2,punct,PUNCT,0
51,0,Could,5,aux,AUX,0
51,1,The,2,det,DET,0
51,2,Country,1,compound,PROPN,0
51,3,Bears,2,nsubj,PROPN,0
51,4,really,1,advmod,ADV,0
51,5,be,0,ROOT,VERB,1
51,6,as,1,advmod,ADV,0
51,7,bad,2,acomp,ADJ,0
51,8,as,1,prep,ADP,0
51,9,its,1,poss,PRON,0
51,10,trailers,2,pobj,NOUN,0
51,11,?,6,punct,PUNCT,0
52,0,At,5,prep,ADP,0
52,1,times,1,pobj,NOUN,0
52,2,",",3,punct,PUNCT,0
52,3,the,1,det,DET,0
52,4,movie,1,nsubj,NOUN,0
52,5,looks,0,ROOT,VERB,1
52,6,genuinely,1,advmod,ADV,0
52,7,pretty,2,acomp,ADJ,0
52,8,.,3,punct,PUNCT,0
53,0,It,1,nsubj,PRON,0
53,1,depends,0,ROOT,VERB,1
53,2,on,1,prep,ADP,0
53,3,how,1,advmod,SCONJ,0
53,4,well,3,advmod,ADV,0
53,5,flatulence,1,compound,NOUN,0
53,6,gags,1,nsubj,NOUN,0
53,7,fit,5,pcomp,ADJ,0
53,8,into,1,prep,ADP,0
53,9,your,2,poss,PRON,0
53,10,holiday,1,compound,NOUN,0
53,11,concept,3,pobj,NOUN,0
53,12,.,11,punct,PUNCT,0
54,0,The,5,det,DET,0
54,1,stupidest,4,amod,ADJ,0
54,2,",",3,punct,PUNCT,0
54,3,most,1,advmod,ADV,0
54,4,insulting,1,amod,ADJ,0
54,5,movie,0,ROOT,NOUN,1
54,6,of,1,prep,ADP,0
54,7,2002,3,poss,NUM,0
54,8,'s,1,case,PART,0
54,9,first,1,amod,ADJ,0
54,10,quarter,4,pobj,NOUN,0
54,11,.,6,punct,PUNCT,0
55,0,The,1,det,DET,0
55,1,film,1,nsubj,NOUN,0
55,2,seems,0,ROOT,VERB,1
55,3,a,2,det,DET,0
55,4,dead,1,amod,ADJ,0
55,5,weight,3,oprd,NOUN,0
55,6,.,4,punct,PUNCT,0
56,0,Sparkling,6,amod,ADJ,0
56,1,",",5,punct,PUNCT,0
56,2,often,1,advmod,ADV,0
56,3,hilarious,3,amod,ADJ,0
56,4,romantic,2,amod,ADJ,0
56,5,jealousy,1,compound,NOUN,0
56,6,comedy,0,ROOT,NOUN,1
56,7,...,1,punct,PUNCT,0
56,8,Attal,1,nsubj,ADJ,0
56,9,looks,0,ROOT,VERB,1
56,10,so,1,advmod,ADV,0
56,11,much,2,advmod,ADV,0
56,12,like,3,prep,ADP,0
56,13,a,3,det,DET,0
56,14,young,2,amod,ADJ,0
56,15,Robert,1,compound,PROPN,0
56,16,DeNiro,4,pobj,PROPN,0
56,17,that,2,mark,SCONJ,0
56,18,it,1,nsubj,PRON,0
56,19,seems,10,advcl,VERB,0
56,20,the,1,det,DET,0
56,21,film,4,nsubjpass,NOUN,0
56,22,should,3,aux,AUX,0
56,23,instead,2,advmod,ADV,0
56,24,be,1,auxpass,AUX,0
56,25,called,6,ccomp,VERB,0
56,26,`,3,punct,PUNCT,0
56,27,My,1,poss,PRON,0
56,28,Husband,1,nsubj,PROPN,0
56,29,Is,10,ccomp,AUX,0
56,30,Travis,1,compound,PROPN,0
56,31,Bickle,2,attr,PROPN,0
56,32,',23,punct,PUNCT,0
56,33,.,24,punct,PUNCT,0
57,0,I,2,nsubj,PRON,0
57,1,did,1,aux,AUX,0
57,2,go,0,ROOT,VERB,1
57,3,back,1,advmod,ADV,0
57,4,and,2,cc,CCONJ,0
57,5,check,3,conj,VERB,0
57,6,out,1,prt,ADP,0
57,7,the,3,det,DET,0
57,8,last,2,amod,ADJ,0
57,9,10,1,nummod,NUM,0
57,10,minutes,5,dobj,NOUN,0
57,11,",",9,punct,PUNCT,0
57,12,but,10,cc,CCONJ,0
57,13,these,1,nsubj,PRON,0
57,14,were,12,conj,AUX,0
57,15,more,1,advmod,ADV,0
57,16,repulsive,2,acomp,ADJ,0
57,17,than,1,prep,ADP,0
57,18,the,5,det,DET,0
57,19,first,4,amod,ADJ,0
57,20,30,3,nummod,NUM,0
57,21,or,1,cc,CCONJ,0
57,22,40,2,conj,NUM,0
57,23,minutes,6,pobj,NOUN,0
57,24,.,10,punct,PUNCT,0
58,0,A,2,det,DET,0
58,1,lousy,1,amod,ADJ,0
58,2,movie,0,ROOT,NOUN,1
58,3,that,1,nsubj,PRON,0
58,4,'s,2,relcl,AUX,0
58,5,not,1,neg,PART,0
58,6,merely,1,advmod,ADV,0
58,7,unwatchable,3,acomp,ADJ,0
58,8,",",1,punct,PUNCT,0
58,9,but,2,cc,CCONJ,0
58,10,also,1,advmod,ADV,0
58,11,unlistenable,4,conj,ADJ,0
58,12,.,10,punct,PUNCT,0
59,0,One,0,ROOT,NUM,1
59,1,of,1,prep,ADP,0
59,2,the,2,det,DET,0
59,3,best,1,amod,ADJ,0
59,4,films,3,pobj,NOUN,0
59,5,of,1,prep,ADP,0
59,6,the,1,det,DET,0
59,7,year,2,pobj,NOUN,0
59,8,with,4,prep,ADP,0
59,9,its,1,poss,PRON,0
59,10,exploration,2,pobj,NOUN,0
59,11,of,1,prep,ADP,0
59,12,the,1,det,DET,0
59,13,obstacles,2,pobj,NOUN,0
59,14,to,1,prep,ADP,0
59,15,happiness,1,pobj,NOUN,0
59,16,faced,3,acl,VERB,0
59,17,by,1,agent,ADP,0
59,18,five,2,nummod,NUM,0
59,19,contemporary,1,amod,ADJ,0
59,20,individuals,3,pobj,NOUN,0
59,21,...,21,punct,PUNCT,0
59,22,a,2,det,DET,0
59,23,psychological,1,amod,ADJ,0
59,24,masterpiece,24,appos,NOUN,0
59,25,.,25,punct,PUNCT,0
60,0,A,2,det,DET,0
60,1,strong,1,amod,ADJ,0
60,2,script,8,nsubj,NOUN,0
60,3,",",1,punct,PUNCT,0
60,4,powerful,1,amod,ADJ,0
60,5,direction,3,appos,NOUN,0
60,6,and,1,cc,CCONJ,0
60,7,splendid,2,amod,ADJ,0
60,8,production,1,compound,NOUN,0
60,9,design,4,conj,NOUN,0
60,10,allows,0,ROOT,VERB,1
60,11,us,3,nsubjpass,PRON,0
60,12,to,2,aux,PART,0
60,13,be,1,auxpass,AUX,0
60,14,transported,4,ccomp,VERB,0
60,15,into,1,prep,ADP,0
60,16,the,1,det,DET,0
60,17,life,2,pobj,NOUN,0
60,18,of,1,prep,ADP,0
60,19,Wladyslaw,1,compound,PROPN,0
60,20,Szpilman,2,pobj,PROPN,0
60,21,",",1,punct,PUNCT,0
60,22,who,1,nsubj,PRON,0
60,23,is,3,relcl,AUX,0
60,24,not,1,neg,PART,0
60,25,only,1,advmod,ADV,0
60,26,a,1,det,DET,0
60,27,pianist,4,attr,NOUN,0
60,28,",",8,punct,PUNCT,0
60,29,but,19,cc,CCONJ,0
60,30,a,3,det,DET,0
60,31,good,2,amod,ADJ,0
60,32,human,1,amod,ADJ,0
60,33,being,23,conj,NOUN,0
60,34,.,24,punct,PUNCT,0
61,0,But,2,cc,CCONJ,0
61,1,here,1,advmod,ADV,0
61,2,'s,6,ccomp,AUX,0
61,3,the,2,det,DET,0
61,4,real,1,amod,ADJ,0
61,5,damn,3,nsubj,NOUN,0
61,6,:,2,punct,PUNCT,0
61,7,It,1,nsubj,PRON,0
61,8,is,0,ROOT,AUX,1
61,9,n't,1,neg,PART,0
61,10,funny,2,acomp,ADJ,0
61,11,",",3,punct,PUNCT,0
61,12,either,4,advmod,ADV,0
61,13,.,5,punct,PUNCT,0
62,0,Qutting,2,nsubj,VERB,0
62,1,may,1,aux,AUX,0
62,2,be,0,ROOT,AUX,1
62,3,a,2,det,DET,0
62,4,flawed,1,amod,ADJ,0
62,5,film,3,attr,NOUN,0
62,6,",",4,punct,PUNCT,0
62,7,but,5,cc,CCONJ,0
62,8,it,1,nsubj,PRON,0
62,9,is,7,conj,AUX,0
62,10,nothing,1,attr,PRON,0
62,11,if,2,mark,SCONJ,0
62,12,not,1,neg,PART,0
62,13,sincere,4,acomp,ADJ,0
62,14,.,5,punct,PUNCT,0
63,0,It,1,nsubj,PRON,0
63,1,'s,0,ROOT,AUX,1
63,2,a,1,det,DET,0
63,3,fanboy,2,attr,NOUN,0
63,4,`,1,punct,PUNCT,0
63,5,what,2,appos,PRON,0
63,6,if,5,attr,SCONJ,0
63,7,?,6,punct,PUNCT,0
63,8,',7,punct,PUNCT,0
64,0,...,2,punct,PUNCT,0
64,1,something,1,nsubj,PRON,0
64,2,appears,0,ROOT,VERB,1
64,3,to,3,aux,PART,0
64,4,have,2,aux,AUX,0
64,5,been,1,auxpass,AUX,0
64,6,lost,4,xcomp,VERB,0
64,7,in,1,prep,ADP,0
64,8,the,1,det,DET,0
64,9,translation,2,pobj,NOUN,0
64,10,this,1,det,DET,0
64,11,time,5,npadvmod,NOUN,0
64,12,.,10,punct,PUNCT,0
65,0,Like,0,ROOT,ADP,1
65,1,a,2,det,DET,0
65,2,documentary,1,compound,NOUN,0
65,3,version,3,pobj,NOUN,0
65,4,of,1,prep,ADP,0
65,5,Fight,1,compound,PROPN,0
65,6,Club,2,pobj,PROPN,0
65,7,",",1,punct,PUNCT,0
65,8,shorn,5,acl,VERB,0
65,9,of,1,prep,ADP,0
65,10,social,1,amod,ADJ,0
65,11,insight,2,pobj,NOUN,0
65,12,",",1,punct,PUNCT,0
65,13,intellectual,1,amod,ADJ,0
65,14,pretension,3,conj,NOUN,0
65,15,and,1,cc,CCONJ,0
65,16,cinematic,1,amod,ADJ,0
65,17,interest,3,conj,NOUN,0
65,18,.,18,punct,PUNCT,0
66,0,Stephen,1,compound,PROPN,0
66,1,Rea,8,nsubj,PROPN,0
66,2,",",1,punct,PUNCT,0
66,3,Aidan,1,compound,PROPN,0
66,4,Quinn,3,appos,PROPN,0
66,5,",",4,punct,PUNCT,0
66,6,and,5,cc,CCONJ,0
66,7,Alan,1,compound,PROPN,0
66,8,Bates,7,conj,PROPN,0
66,9,play,0,ROOT,VERB,1
66,10,Desmond,3,poss,PROPN,0
66,11,'s,1,case,PART,0
66,12,legal,1,amod,ADJ,0
66,13,eagles,4,dobj,NOUN,0
66,14,",",5,punct,PUNCT,0
66,15,and,6,cc,CCONJ,0
66,16,when,1,advmod,SCONJ,0
66,17,joined,15,advcl,VERB,0
66,18,by,1,agent,ADP,0
66,19,Brosnan,1,pobj,PROPN,0
66,20,",",12,punct,PUNCT,0
66,21,the,1,det,DET,0
66,22,sight,10,nsubj,NOUN,0
66,23,of,1,prep,ADP,0
66,24,this,2,det,DET,0
66,25,grandiloquent,1,compound,NOUN,0
66,26,quartet,3,pobj,NOUN,0
66,27,lolling,5,acl,VERB,0
66,28,in,1,prep,ADP,0
66,29,pretty,2,amod,ADJ,0
66,30,Irish,1,amod,ADJ,0
66,31,settings,3,pobj,NOUN,0
66,32,is,23,conj,AUX,0
66,33,a,3,det,DET,0
66,34,pleasant,2,amod,ADJ,0
66,35,enough,1,amod,ADJ,0
66,36,thing,4,attr,NOUN,0
66,37,",",5,punct,PUNCT,0
66,38,`,6,punct,PUNCT,0
66,39,tis,7,attr,NOUN,0
66,40,.,8,punct,PUNCT,0
67,0,It,1,nsubj,PRON,0
67,1,'s,0,ROOT,AUX,1
67,2,a,4,det,DET,0
67,3,powerful,3,amod,ADJ,0
67,4,though,2,nmod,SCONJ,0
67,5,flawed,1,amod,ADJ,0
67,6,movie,5,attr,NOUN,0
67,7,",",6,punct,PUNCT,0
67,8,guaranteed,7,advcl,VERB,0
67,9,to,1,aux,PART,0
67,10,put,2,xcomp,VERB,0
67,11,a,1,det,DET,0
67,12,lump,2,dobj,NOUN,0
67,13,in,3,prep,ADP,0
67,14,your,1,poss,PRON,0
67,15,throat,2,pobj,NOUN,0
67,16,while,1,mark,SCONJ,0
67,17,reaffirming,7,advcl,VERB,0
67,18,Washington,1,dobj,PROPN,0
67,19,as,2,prep,ADP,0
67,20,possibly,3,advmod,ADV,0
67,21,the,2,det,DET,0
67,22,best,1,amod,ADJ,0
67,23,actor,4,pobj,NOUN,0
67,24,working,1,acl,VERB,0
67,25,in,1,prep,ADP,0
67,26,movies,1,pobj,NOUN,0
67,27,today,3,npadvmod,NOUN,0
67,28,.,27,punct,PUNCT,0
68,0,An,4,det,DET,0
68,1,intriguing,3,amod,ADJ,0
68,2,and,1,cc,CCONJ,0
68,3,entertaining,2,conj,ADJ,0
68,4,introduction,0,ROOT,NOUN,1
68,5,to,1,prep,ADP,0
68,6,Johnson,1,pobj,PROPN,0
68,7,.,3,punct,PUNCT,0
69,0,Everything,1,nsubj,PRON,0
69,1,was,0,ROOT,AUX,1
69,2,as,1,advmod,ADV,0
69,3,superficial,2,acomp,ADJ,0
69,4,as,8,mark,SCONJ,0
69,5,the,5,det,DET,0
69,6,forced,4,amod,VERB,0
69,7,New,1,compound,PROPN,0
69,8,Jersey,2,compound,PROPN,0
69,9,lowbrow,1,compound,NOUN,0
69,10,accent,2,nsubj,NOUN,0
69,11,Uma,1,nsubj,PROPN,0
69,12,had,9,advcl,VERB,0
69,13,.,12,punct,PUNCT,0
70,0,Despite,16,prep,SCONJ,0
70,1,the,1,det,DET,0
70,2,holes,2,pobj,NOUN,0
70,3,in,1,prep,ADP,0
70,4,the,1,det,DET,0
70,5,story,2,pobj,NOUN,0
70,6,and,1,cc,CCONJ,0
70,7,the,3,det,DET,0
70,8,somewhat,1,advmod,ADV,0
70,9,predictable,1,amod,ADJ,0
70,10,plot,5,conj,NOUN,0
70,11,",",5,punct,PUNCT,0
70,12,moments,4,nsubj,NOUN,0
70,13,of,1,prep,ADP,0
70,14,the,1,det,DET,0
70,15,movie,2,pobj,NOUN,0
70,16,caused,0,ROOT,VERB,1
70,17,me,2,nsubj,PRON,0
70,18,to,1,aux,PART,0
70,19,jump,3,ccomp,VERB,0
70,20,in,1,prep,ADP,0
70,21,my,1,poss,PRON,0
70,22,chair,2,pobj,NOUN,0
70,23,...,7,punct,PUNCT,0
71,0,`,13,punct,PUNCT,0
71,1,How,1,advmod,SCONJ,0
71,2,many,1,advmod,ADJ,0
71,3,more,1,amod,ADJ,0
71,4,voyages,9,npadvmod,NOUN,0
71,5,can,8,aux,AUX,0
71,6,this,1,det,DET,0
71,7,limping,6,nsubj,NOUN,0
71,8,but,1,cc,CCONJ,0
71,9,dearly,2,advmod,ADV,0
71,10,-,1,punct,PUNCT,0
71,11,loved,1,amod,VERB,0
71,12,franchise,5,conj,NOUN,0
71,13,survive,0,ROOT,VERB,1
71,14,?,1,punct,PUNCT,0
71,15,',2,punct,PUNCT,0
72,0,If,3,mark,SCONJ,0
72,1,only,2,advmod,ADV,0
72,2,the,1,det,DET,0
72,3,story,0,ROOT,NOUN,1
72,4,about,1,prep,ADP,0
72,5,a,5,det,DET,0
72,6,multi,2,amod,ADJ,0
72,7,-,1,compound,ADJ,0
72,8,million,2,compound,NUM,0
72,9,dollar,1,compound,NOUN,0
72,10,con,6,pobj,PROPN,0
72,11,bothered,1,acl,VERB,0
72,12,to,1,aux,PART,0
72,13,include,2,xcomp,VERB,0
72,14,the,1,det,DET,0
72,15,con,2,dobj,NOUN,0
72,16,.,13,punct,PUNCT,0
73,0,It,1,nsubj,PRON,0
73,1,is,0,ROOT,AUX,1
73,2,supremely,1,advmod,ADV,0
73,3,unfunny,2,acomp,ADJ,0
73,4,and,1,cc,CCONJ,0
73,5,unentertaining,2,conj,VERB,0
73,6,to,1,aux,PART,0
73,7,watch,6,xcomp,VERB,0
73,8,middle,2,amod,ADJ,0
73,9,-,1,punct,PUNCT,0
73,10,age,3,amod,NOUN,0
73,11,and,1,cc,CCONJ,0
73,12,older,2,conj,ADJ,0
73,13,men,1,nsubj,NOUN,0
73,14,drink,7,ccomp,VERB,0
73,15,to,1,prep,ADP,0
73,16,excess,1,pobj,ADJ,0
73,17,",",10,punct,PUNCT,0
73,18,piss,11,dep,ADJ,0
73,19,on,1,prep,ADP,0
73,20,trees,1,pobj,NOUN,0
73,21,",",1,punct,PUNCT,0
73,22,b.s,2,appos,PROPN,0
73,23,.,5,npadvmod,PROPN,0
73,24,one,1,nummod,NUM,0
73,25,another,1,det,DET,0
73,26,and,19,cc,CCONJ,0
73,27,put,20,conj,VERB,0
73,28,on,1,prt,ADP,0
73,29,a,1,det,DET,0
73,30,show,3,dobj,NOUN,0
73,31,in,4,prep,ADP,0
73,32,drag,1,pobj,NOUN,0
73,33,.,32,punct,PUNCT,0
74,0,Only,2,advmod,ADV,0
74,1,a,1,quantmod,DET,0
74,2,few,1,nummod,ADJ,0
74,3,minutes,1,compound,NOUN,0
74,4,elapse,37,nsubjpass,NOUN,0
74,5,before,6,mark,SCONJ,0
74,6,the,1,det,DET,0
74,7,daddy,4,nsubj,NOUN,0
74,8,of,1,prep,ADP,0
74,9,all,1,det,DET,0
74,10,slashers,2,pobj,NOUN,0
74,11,arrives,7,advcl,VERB,0
74,12,",",1,punct,PUNCT,0
74,13,still,1,advmod,ADV,0
74,14,with,10,prep,ADP,0
74,15,the,2,det,DET,0
74,16,boiler,1,compound,NOUN,0
74,17,suit,3,pobj,NOUN,0
74,18,and,1,cc,CCONJ,0
74,19,white,1,amod,ADJ,0
74,20,mask,3,conj,NOUN,0
74,21,",",1,punct,PUNCT,0
74,22,which,1,nsubj,PRON,0
74,23,look,3,relcl,VERB,0
74,24,remarkably,1,advmod,ADV,0
74,25,clean,2,acomp,ADJ,0
74,26,for,1,prep,ADP,0
74,27,a,1,det,DET,0
74,28,guy,2,pobj,NOUN,0
74,29,who,2,nsubj,PRON,0
74,30,has,1,aux,AUX,0
74,31,been,3,relcl,AUX,0
74,32,mass,2,amod,NOUN,0
74,33,-,1,punct,PUNCT,0
74,34,murdering,3,acomp,NOUN,0
74,35,since,4,prep,SCONJ,0
74,36,1978,1,pobj,NUM,0
74,37,but,6,cc,CCONJ,0
74,38,has,3,aux,AUX,0
74,39,never,2,neg,ADV,0
74,40,been,1,auxpass,AUX,0
74,41,seen,0,ROOT,VERB,1
74,42,doing,1,xcomp,VERB,0
74,43,laundry,1,dobj,NOUN,0
74,44,.,3,punct,PUNCT,0
75,0,Showtime,1,nsubj,PROPN,0
75,1,is,0,ROOT,AUX,1
75,2,one,1,attr,NUM,0
75,3,of,1,prep,ADP,0
75,4,the,2,det,DET,0
75,5,hapless,1,amod,ADJ,0
75,6,victims,3,pobj,NOUN,0
75,7,of,1,prep,ADP,0
75,8,the,25,det,DET,0
75,9,arrogant,24,amod,ADJ,0
75,10,`,23,punct,PUNCT,0
75,11,`,22,punct,PUNCT,0
75,12,if,2,mark,SCONJ,0
75,13,we,1,nsubj,PRON,0
75,14,put,19,advcl,VERB,0
75,15,together,1,advmod,ADV,0
75,16,a,3,det,DET,0
75,17,wry,2,amod,ADJ,0
75,18,white,1,amod,ADJ,0
75,19,man,5,dobj,NOUN,0
75,20,and,1,cc,CCONJ,0
75,21,a,3,det,DET,0
75,22,chatty,2,amod,ADJ,0
75,23,black,1,amod,ADJ,0
75,24,man,5,conj,NOUN,0
75,25,and,11,cc,CCONJ,0
75,26,give,12,conj,VERB,0
75,27,them,1,dative,PRON,0
75,28,guns,2,dobj,NOUN,0
75,29,",",4,punct,PUNCT,0
75,30,the,1,det,DET,0
75,31,movie,2,nsubj,NOUN,0
75,32,will,1,aux,AUX,0
75,33,be,32,conj,AUX,0
75,34,funny,2,amod,ADJ,0
75,35,'',1,punct,PUNCT,0
75,36,syndrome,3,attr,NOUN,0
75,37,.,4,punct,PUNCT,0
76,0,Whatever,2,det,DET,0
76,1,heartwarming,1,compound,NOUN,0
76,2,scene,7,dobj,NOUN,0
76,3,the,3,det,DET,0
76,4,impressively,1,advmod,ADV,0
76,5,discreet,1,amod,ADJ,0
76,6,filmmakers,3,nsubj,NOUN,0
76,7,may,2,aux,AUX,0
76,8,have,1,aux,AUX,0
76,9,expected,9,advcl,VERB,0
76,10,to,1,aux,PART,0
76,11,record,2,xcomp,VERB,0
76,12,with,1,prep,ADP,0
76,13,their,2,poss,PRON,0
76,14,mini,1,amod,ADJ,0
76,15,DV,3,pobj,NOUN,0
76,16,",",2,punct,PUNCT,0
76,17,they,1,nsubj,PRON,0
76,18,show,0,ROOT,VERB,1
76,19,a,2,det,DET,0
76,20,remarkable,1,amod,ADJ,0
76,21,ability,3,dobj,NOUN,0
76,22,to,1,aux,PART,0
76,23,document,2,acl,VERB,0
76,24,both,1,det,DET,0
76,25,sides,2,dobj,NOUN,0
76,26,of,1,prep,ADP,0
76,27,this,4,det,DET,0
76,28,emotional,3,amod,ADJ,0
76,29,car,2,compound,NOUN,0
