subject,session,global_sent_idx,local_sent_idx,word_idx,word_count,FFD,GD,TRT,nFix,reg
ZAB,1,31,31,8,23,150.0,272.0,272.0,2,0
ZAB,1,31,31,9,23,78.0,78.0,172.0,2,0
ZAB,1,31,31,10,23,204.0,204.0,204.0,1,0
ZAB,1,31,31,11,23,,,,0,0
ZAB,1,31,31,12,23,,,,0,0
ZAB,1,31,31,13,23,,,,0,0
ZAB,1,31,31,14,23,,,,0,0
ZAB,1,31,31,15,23,,,,0,0
ZAB,1,31,31,16,23,,,,0,0
ZAB,1,31,31,17,23,,,,0,0
ZAB,1,31,31,18,23,,,,0,0
ZAB,1,31,31,19,23,,,,0,0
ZAB,1,31,31,20,23,,,,0,0
ZAB,1,31,31,21,23,,,,0,0
ZAB,1,31,31,22,23,,,,0,0
ZAB,1,32,32,0,17,,,,0,0
ZAB,1,32,32,1,17,172.0,172.0,172.0,1,0
ZAB,1,32,32,2,17,,,,0,0
ZAB,1,32,32,3,17,,,,0,0
ZAB,1,32,32,4,17,356.0,356.0,356.0,1,0
ZAB,1,32,32,5,17,,,,0,0
ZAB,1,32,32,6,17,,,,0,0
ZAB,1,32,32,7,17,,,,0,0
ZAB,1,32,32,8,17,,,,0,0
ZAB,1,32,32,9,17,,,,0,0
ZAB,1,32,32,10,17,,,,0,0
ZAB,1,32,32,11,17,,,,0,0
ZAB,1,32,32,12,17,,,,0,0
ZAB,1,32,32,13,17,,,,0,0
ZAB,1,32,32,14,17,,,,0,0
ZAB,1,32,32,15,17,,,,0,0
ZAB,1,32,32,16,17,,,,0,0
ZAB,1,33,33,0,21,338.0,338.0,338.0,1,1
ZAB,1,33,33,1,21,140.0,140.0,286.0,2,0
ZAB,1,33,33,2,21,256.0,256.0,256.0,1,0
ZAB,1,33,33,3,21,,,,0,0
ZAB,1,33,33,4,21,258.0,258.0,258.0,1,0
ZAB,1,33,33,5,21,196.0,196.0,196.0,1,0
ZAB,1,33,33,6,21,,,,0,0
ZAB,1,33,33,7,21,,,,0,0
ZAB,1,33,33,8,21,188.0,188.0,188.0,1,0
ZAB,1,33,33,9,21,,,,0,0
ZAB,1,33,33,10,21,,,,0,0
ZAB,1,33,33,11,21,,,,0,0
ZAB,1,33,33,12,21,,,,0,0
ZAB,1,33,33,13,21,,,,0,0
ZAB,1,33,33,14,21,,,,0,0
ZAB,1,33,33,15,21,,,,0,0
ZAB,1,33,33,16,21,,,,0,0
ZAB,1,33,33,17,21,,,,0,0
ZAB,1,33,33,18,21,,,,0,0
ZAB,1,33,33,19,21,,,,0,0
ZAB,1,33,33,20,21,,,,0,0
ZAB,1,34,34,0,5,274.0,274.0,274.0,1,1
ZAB,1,34,34,1,5,194.0,736.0,1118.0,7,1
ZAB,1,34,34,2,5,174.0,174.0,560.0,3,0
ZAB,1,34,34,3,5,186.0,186.0,636.0,3,0
ZAB,1,34,34,4,5,,,,0,0
ZAB,1,35,35,0,26,166.0,166.0,328.0,2,1
ZAB,1,35,35,1,26,162.0,162.0,162.0,1,0
ZAB,1,35,35,2,26,368.0,368.0,368.0,1,0
ZAB,1,35,35,3,26,,,,0,0
ZAB,1,35,35,4,26,,,,0,0
ZAB,1,35,35,5,26,,,,0,0
ZAB,1,35,35,6,26,,,,0,0
ZAB,1,35,35,7,26,,,,0,0
ZAB,1,35,35,8,26,,,,0,0
ZAB,1,35,35,9,26,,,,0,0
ZAB,1,35,35,10,26,,,,0,0
ZAB,1,35,35,11,26,,,,0,0
ZAB,1,35,35,12,26,,,,0,0
ZAB,1,35,35,13,26,,,,0,0
ZAB,1,35,35,14,26,,,,0,0
ZAB,1,35,35,15,26,,,,0,0
ZAB,1,35,35,16,26,,,,0,0
ZAB,1,35,35,17,26,,,,0,0
ZAB,1,35,35,18,26,,,,0,0
ZAB,1,35,35,19,26,,,,0,0
ZAB,1,35,35,20,26,,,,0,0
ZAB,1,35,35,21,26,,,,0,0
ZAB,1,35,35,22,26,,,,0,0
ZAB,1,35,35,23,26,,,,0,0
ZAB,1,35,35,24,26,,,,0,0
ZAB,1,35,35,25,26,,,,0,0
ZAB,1,36,36,0,28,,,,0,0
ZAB,1,36,36,1,28,184.0,184.0,184.0,1,0
ZAB,1,36,36,2,28,162.0,276.0,276.0,2,0
ZAB,1,36,36,3,28,280.0,456.0,456.0,2,0
ZAB,1,36,36,4,28,162.0,162.0,162.0,1,0
ZAB,1,36,36,5,28,292.0,292.0,292.0,1,0
ZAB,1,36,36,6,28,,,,0,0
ZAB,1,36,36,7,28,,,,0,0
ZAB,1,36,36,8,28,,,,0,0
ZAB,1,36,36,9,28,,,,0,0
ZAB,1,36,36,10,28,,,,0,0
ZAB,1,36,36,11,28,,,,0,0
ZAB,1,36,36,12,28,,,,0,0
ZAB,1,36,36,13,28,,,,0,0
ZAB,1,36,36,14,28,,,,0,0
ZAB,1,36,36,15,28,,,,0,0
ZAB,1,36,36,16,28,,,,0,0
ZAB,1,36,36,17,28,,,,0,0
ZAB,1,36,36,18,28,,,,0,0
ZAB,1,36,36,19,28,,,,0,0
ZAB,1,36,36,20,28,,,,0,0
ZAB,1,36,36,21,28,,,,0,0
ZAB,1,36,36,22,28,,,,0,0
ZAB,1,36,36,23,28,,,,0,0
ZAB,1,36,36,24,28,,,,0,0
ZAB,1,36,36,25,28,,,,0,0
ZAB,1,36,36,26,28,,,,0,0
ZAB,1,36,36,27,28,,,,0,0
ZAB,1,37,37,0,11,78.0,400.0,400.0,3,0
ZAB,1,37,37,1,11,182.0,182.0,182.0,1,0
ZAB,1,37,37,2,11,172.0,172.0,424.0,2,1
ZAB,1,37,37,3,11,,,,0,0
ZAB,1,37,37,4,11,194.0,194.0,194.0,1,0
ZAB,1,37,37,5,11,,,,0,0
ZAB,1,37,37,6,11,,,,0,0
ZAB,1,37,37,7,11,214.0,302.0,302.0,2,0
ZAB,1,37,37,8,11,,,,0,0
ZAB,1,37,37,9,11,194.0,428.0,428.0,2,0
ZAB,1,37,37,10,11,,,,0,0
ZAB,1,38,38,0,22,,,,0,0
ZAB,1,38,38,1,22,210.0,210.0,210.0,1,0
ZAB,1,38,38,2,22,240.0,240.0,420.0,2,1
ZAB,1,38,38,3,22,226.0,226.0,226.0,1,1
ZAB,1,38,38,4,22,276.0,276.0,276.0,1,0
ZAB,1,38,38,5,22,136.0,274.0,274.0,2,0
ZAB,1,38,38,6,22,,,,0,0
ZAB,1,38,38,7,22,166.0,306.0,306.0,2,0
ZAB,1,38,38,8,22,344.0,344.0,344.0,1,1
ZAB,1,38,38,9,22,162.0,162.0,314.0,2,0
ZAB,1,38,38,10,22,,,,0,0
ZAB,1,38,38,11,22,,,,0,0
ZAB,1,38,38,12,22,,,,0,0
ZAB,1,38,38,13,22,,,,0,0
ZAB,1,38,38,14,22,,,,0,0
ZAB,1,38,38,15,22,,,,0,0
ZAB,1,38,38,16,22,,,,0,0
ZAB,1,38,38,17,22,,,,0,0
ZAB,1,38,38,18,22,,,,0,0
ZAB,1,38,38,19,22,,,,0,0
ZAB,1,38,38,20,22,,,,0,0
ZAB,1,38,38,21,22,,,,0,0
ZAB,1,39,39,0,17,252.0,328.0,328.0,2,1
ZAB,1,39,39,1,17,170.0,170.0,170.0,1,0
ZAB,1,39,39,2,17,,,,0,0
ZAB,1,39,39,3,17,122.0,122.0,122.0,1,1
ZAB,1,39,39,4,17,146.0,146.0,690.0,4,1
ZAB,1,39,39,5,17,316.0,316.0,460.0,2,1
ZAB,1,39,39,6,17,172.0,172.0,172.0,1,0
ZAB,1,39,39,7,17,,,,0,0
ZAB,1,39,39,8,17,366.0,366.0,366.0,1,0
ZAB,1,39,39,9,17,,,,0,0
ZAB,1,39,39,10,17,,,,0,0
ZAB,1,39,39,11,17,,,,0,0
ZAB,1,39,39,12,17,,,,0,0
ZAB,1,39,39,13,17,,,,0,0
ZAB,1,39,39,14,17,,,,0,0
ZAB,1,39,39,15,17,,,,0,0
ZAB,1,39,39,16,17,,,,0,0
ZAB,1,40,40,0,3,70.0,264.0,520.0,3,0
ZAB,1,40,40,1,3,,,,0,0
ZAB,1,40,40,2,3,216.0,570.0,570.0,2,0
ZAB,2,41,0,0,6,208.0,208.0,208.0,1,1
ZAB,2,41,0,1,6,126.0,126.0,212.0,2,0
ZAB,2,41,0,2,6,196.0,196.0,196.0,1,0
ZAB,2,41,0,3,6,158.0,208.0,422.0,3,0
ZAB,2,41,0,4,6,,,,0,0
ZAB,2,41,0,5,6,,,,0,0
ZAB,2,42,1,0,9,194.0,194.0,194.0,1,1
ZAB,2,42,1,1,9,94.0,94.0,94.0,1,0
ZAB,2,42,1,2,9,,,,0,0
ZAB,2,42,1,3,9,148.0,148.0,148.0,1,0
ZAB,2,42,1,4,9,146.0,146.0,146.0,1,0
ZAB,2,42,1,5,9,184.0,184.0,184.0,1,0
ZAB,2,42,1,6,9,,,,0,0
ZAB,2,42,1,7,9,,,,0,0
ZAB,2,42,1,8,9,162.0,162.0,162.0,1,0
ZAB,2,43,2,0,6,194.0,194.0,194.0,1,1
ZAB,2,43,2,1,6,68.0,68.0,68.0,1,0
ZAB,2,43,2,2,6,168.0,168.0,168.0,1,0
ZAB,2,43,2,3,6,,,,0,0
ZAB,2,43,2,4,6,140.0,140.0,140.0,1,1
ZAB,2,43,2,5,6,138.0,138.0,138.0,1,0
ZAB,2,44,3,0,11,,,,0,0
ZAB,2,44,3,1,11,516.0,516.0,642.0,2,1
ZAB,2,44,3,2,11,,,,0,0
ZAB,2,44,3,3,11,116.0,116.0,116.0,1,0
ZAB,2,44,3,4,11,72.0,72.0,250.0,2,0
ZAB,2,44,3,5,11,,,,0,0
ZAB,2,44,3,6,11,164.0,164.0,164.0,1,0
ZAB,2,44,3,7,11,,,,0,0
ZAB,2,44,3,8,11,242.0,242.0,242.0,1,0
ZAB,2,44,3,9,11,,,,0,0
ZAB,2,44,3,10,11,,,,0,0
ZAB,2,45,4,0,19,,,,0,0
ZAB,2,45,4,1,19,158.0,158.0,158.0,1,0
ZAB,2,45,4,2,19,122.0,122.0,122.0,1,0
ZAB,2,45,4,3,19,242.0,242.0,242.0,1,0
ZAB,2,45,4,4,19,,,,0,0
ZAB,2,45,4,5,19,148.0,278.0,278.0,2,0
ZAB,2,45,4,6,19,,,,0,0
ZAB,2,45,4,7,19,204.0,204.0,204.0,1,0
ZAB,2,45,4,8,19,,,,0,0
ZAB,2,45,4,9,19,168.0,168.0,168.0,1,0
ZAB,2,45,4,10,19,,,,0,0
ZAB,2,45,4,11,19,190.0,276.0,276.0,2,0
ZAB,2,45,4,12,19,,,,0,0
ZAB,2,45,4,13,19,238.0,238.0,238.0,1,0
ZAB,2,45,4,14,19,240.0,240.0,240.0,1,0
ZAB,2,45,4,15,19,,,,0,0
ZAB,2,45,4,16,19,,,,0,0
ZAB,2,45,4,17,19,202.0,202.0,202.0,1,0
ZAB,2,45,4,18,19,204.0,204.0,204.0,1,0
ZAB,2,46,5,0,11,204.0,204.0,204.0,1,1
ZAB,2,46,5,1,11,,,,0,0
ZAB,2,46,5,2,11,122.0,122.0,596.0,4,1
ZAB,2,46,5,3,11,146.0,146.0,358.0,2,1
ZAB,2,46,5,4,11,280.0,280.0,280.0,1,0
ZAB,2,46,5,5,11,266.0,266.0,266.0,1,0
ZAB,2,46,5,6,11,,,,0,0
ZAB,2,46,5,7,11,164.0,164.0,164.0,1,0
ZAB,2,46,5,8,11,,,,0,0
ZAB,2,46,5,9,11,,,,0,0
ZAB,2,46,5,10,11,,,,0,0
ZAB,2,47,6,0,7,,,,0,0
ZAB,2,47,6,1,7,82.0,396.0,396.0,2,0
ZAB,2,47,6,2,7,332.0,332.0,332.0,1,0
ZAB,2,47,6,3,7,142.0,142.0,142.0,1,0
ZAB,2,47,6,4,7,216.0,216.0,216.0,1,0
ZAB,2,47,6,5,7,176.0,176.0,176.0,1,0
ZAB,2,47,6,6,7,244.0,244.0,244.0,1,0
ZAB,2,48,7,0,12,,,,0,0
ZAB,2,48,7,1,12,180.0,302.0,866.0,4,0
ZAB,2,48,7,2,12,,,,0,0
ZAB,2,48,7,3,12,192.0,192.0,192.0,1,0
ZAB,2,48,7,4,12,,,,0,0
ZAB,2,48,7,5,12,,,,0,0
ZAB,2,48,7,6,12,,,,0,0
ZAB,2,48,7,7,12,,,,0,0
ZAB,2,48,7,8,12,,,,0,0
ZAB,2,48,7,9,12,,,,0,0
ZAB,2,48,7,10,12,,,,0,0
ZAB,2,48,7,11,12,,,,0,0
ZAB,2,49,8,0,9,,,,0,0
ZAB,2,49,8,1,9,150.0,150.0,150.0,1,0
ZAB,2,49,8,2,9,188.0,188.0,188.0,1,0
ZAB,2,49,8,3,9,170.0,170.0,170.0,1,0
ZAB,2,49,8,4,9,146.0,146.0,146.0,1,0
ZAB,2,49,8,5,9,,,,0,0
ZAB,2,49,8,6,9,216.0,216.0,216.0,1,0
ZAB,2,49,8,7,9,204.0,204.0,204.0,1,0
ZAB,2,49,8,8,9,,,,0,0
ZAB,2,50,9,0,6,218.0,218.0,850.0,3,1
ZAB,2,50,9,1,6,302.0,302.0,882.0,3,0
ZAB,2,50,9,2,6,,,,0,0
ZAB,2,50,9,3,6,,,,0,0
ZAB,2,50,9,4,6,188.0,188.0,188.0,1,0
ZAB,2,50,9,5,6,128.0,128.0,128.0,1,0
ZAB,2,51,10,0,29,102.0,240.0,240.0,2,0
ZAB,2,51,10,1,29,,,,0,0
ZAB,2,51,10,2,29,224.0,224.0,224.0,1,0
ZAB,2,51,10,3,29,,,,0,0
ZAB,2,51,10,4,29,194.0,194.0,194.0,1,0
ZAB,2,51,10,5,29,174.0,174.0,174.0,1,0
ZAB,2,51,10,6,29,214.0,214.0,214.0,1,0
ZAB,2,51,10,7,29,278.0,278.0,1156.0,5,1
ZAB,2,51,10,8,29,,,,0,0
ZAB,2,51,10,9,29,122.0,122.0,122.0,1,0
ZAB,2,51,10,10,29,216.0,216.0,216.0,1,0
ZAB,2,51,10,11,29,208.0,208.0,208.0,1,0
ZAB,2,51,10,12,29,80.0,80.0,250.0,2,0
ZAB,2,51,10,13,29,212.0,212.0,212.0,1,0
ZAB,2,51,10,14,29,,,,0,0
ZAB,2,51,10,15,29,,,,0,0
ZAB,2,51,10,16,29,,,,0,0
ZAB,2,51,10,17,29,140.0,140.0,140.0,1,0
ZAB,2,51,10,18,29,,,,0,0
ZAB,2,51,10,19,29,,,,0,0
ZAB,2,51,10,20,29,214.0,366.0,366.0,2,0
ZAB,2,51,10,21,29,296.0,296.0,296.0,1,0
ZAB,2,51,10,22,29,,,,0,0
ZAB,2,51,10,23,29,292.0,292.0,292.0,1,0
ZAB,2,51,10,24,29,136.0,136.0,136.0,1,0
ZAB,2,51,10,25,29,146.0,146.0,146.0,1,0
ZAB,2,51,10,26,29,,,,0,0
ZAB,2,51,10,27,29,182.0,182.0,182.0,1,0
ZAB,2,51,10,28,29,238.0,238.0,238.0,1,0
ZAB,2,52,11,0,23,,,,0,0
ZAB,2,52,11,1,23,520.0,520.0,520.0,1,1
ZAB,2,52,11,2,23,,,,0,0
ZAB,2,52,11,3,23,92.0,92.0,92.0,1,0
ZAB,2,52,11,4,23,116.0,116.0,116.0,1,0
ZAB,2,52,11,5,23,160.0,160.0,160.0,1,0
ZAB,2,52,11,6,23,130.0,130.0,130.0,1,0
ZAB,2,52,11,7,23,,,,0,0
ZAB,2,52,11,8,23,,,,0,0
ZAB,2,52,11,9,23,,,,0,0
ZAB,2,52,11,10,23,234.0,356.0,356.0,2,0
ZAB,2,52,11,11,23,,,,0,0
ZAB,2,52,11,12,23,176.0,176.0,176.0,1,1
ZAB,2,52,11,13,23,100.0,100.0,100.0,1,0
ZAB,2,52,11,14,23,168.0,168.0,168.0,1,0
ZAB,2,52,11,15,23,196.0,196.0,196.0,1,0
ZAB,2,52,11,16,23,280.0,280.0,280.0,1,0
ZAB,2,52,11,17,23,,,,0,0
ZAB,2,52,11,18,23,,,,0,0
ZAB,2,52,11,19,23,260.0,260.0,260.0,1,0
ZAB,2,52,11,20,23,,,,0,0
ZAB,2,52,11,21,23,,,,0,0
ZAB,2,52,11,22,23,202.0,288.0,288.0,2,0
ZAB,2,53,12,0,10,,,,0,0
ZAB,2,53,12,1,10,220.0,220.0,220.0,1,1
ZAB,2,53,12,2,10,108.0,108.0,108.0,1,0
ZAB,2,53,12,3,10,250.0,250.0,250.0,1,0
ZAB,2,53,12,4,10,,,,0,0
ZAB,2,53,12,5,10,144.0,144.0,144.0,1,0
ZAB,2,53,12,6,10,288.0,650.0,1060.0,5,1
ZAB,2,53,12,7,10,116.0,116.0,116.0,1,0
ZAB,2,53,12,8,10,,,,0,0
ZAB,2,53,12,9,10,,,,0,0
ZAB,2,54,13,0,24,,,,0,0
ZAB,2,54,13,1,24,,,,0,0
ZAB,2,54,13,2,24,,,,0,0
ZAB,2,54,13,3,24,144.0,144.0,144.0,1,1
ZAB,2,54,13,4,24,228.0,228.0,228.0,1,0
ZAB,2,54,13,5,24,,,,0,0
ZAB,2,54,13,6,24,198.0,198.0,198.0,1,0
ZAB,2,54,13,7,24,,,,0,0
ZAB,2,54,13,8,24,186.0,186.0,186.0,1,0
ZAB,2,54,13,9,24,,,,0,0
ZAB,2,54,13,10,24,198.0,198.0,198.0,1,0
ZAB,2,54,13,11,24,106.0,106.0,106.0,1,0
ZAB,2,54,13,12,24,124.0,124.0,124.0,1,1
ZAB,2,54,13,13,24,78.0,78.0,1074.0,4,1
ZAB,2,54,13,14,24,,,,0,0
ZAB,2,54,13,15,24,234.0,598.0,598.0,3,0
ZAB,2,54,13,16,24,,,,0,0
ZAB,2,54,13,17,24,,,,0,0
ZAB,2,54,13,18,24,,,,0,0
ZAB,2,54,13,19,24,,,,0,0
ZAB,2,54,13,20,24,,,,0,0
ZAB,2,54,13,21,24,,,,0,0
ZAB,2,54,13,22,24,,,,0,0
ZAB,2,54,13,23,24,,,,0,0
ZAB,2,55,14,0,31,,,,0,0
ZAB,2,55,14,1,31,440.0,550.0,550.0,2,1
ZAB,2,55,14,2,31,284.0,284.0,284.0,1,0
ZAB,2,55,14,3,31,190.0,190.0,190.0,1,0
ZAB,2,55,14,4,31,152.0,152.0,552.0,2,1
ZAB,2,55,14,5,31,342.0,342.0,448.0,2,0
ZAB,2,55,14,6,31,318.0,450.0,450.0,2,0
ZAB,2,55,14,7,31,226.0,266.0,266.0,2,0
ZAB,2,55,14,8,31,130.0,322.0,322.0,2,0
ZAB,2,55,14,9,31,104.0,104.0,104.0,1,1
ZAB,2,55,14,10,31,,,,0,0
ZAB,2,55,14,11,31,,,,0,0
ZAB,2,55,14,12,31,200.0,200.0,200.0,1,0
ZAB,2,55,14,13,31,106.0,280.0,280.0,2,0
ZAB,2,55,14,14,31,,,,0,0
ZAB,2,55,14,15,31,170.0,170.0,170.0,1,0
ZAB,2,55,14,16,31,132.0,132.0,132.0,1,0
ZAB,2,55,14,17,31,,,,0,0
ZAB,2,55,14,18,31,150.0,368.0,368.0,2,0
ZAB,2,55,14,19,31,,,,0,0
ZAB,2,55,14,20,31,,,,0,0
ZAB,2,55,14,21,31,,,,0,0
ZAB,2,55,14,22,31,,,,0,0
ZAB,2,55,14,23,31,,,,0,0
ZAB,2,55,14,24,31,,,,0,0
ZAB,2,55,14,25,31,,,,0,0
ZAB,2,55,14,26,31,,,,0,0
ZAB,2,55,14,27,31,,,,0,0
ZAB,2,55,14,28,31,,,,0,0
ZAB,2,55,14,29,31,,,,0,0
ZAB,2,55,14,30,31,,,,0,0
ZAB,2,56,15,0,9,,,,0,0
ZAB,2,56,15,1,9,,,,0,0
ZAB,2,56,15,2,9,214.0,214.0,214.0,1,1
ZAB,2,56,15,3,9,,,,0,0
ZAB,2,56,15,4,9,216.0,216.0,216.0,1,0
ZAB,2,56,15,5,9,,,,0,0
ZAB,2,56,15,6,9,228.0,228.0,228.0,1,0
ZAB,2,56,15,7,9,132.0,132.0,132.0,1,0
ZAB,2,56,15,8,9,128.0,128.0,128.0,1,0
ZAB,2,57,16,0,13,300.0,650.0,778.0,5,1
ZAB,2,57,16,1,13,234.0,234.0,234.0,1,0
ZAB,2,57,16,2,13,,,,0,0
ZAB,2,57,16,3,13,,,,0,0
ZAB,2,57,16,4,13,148.0,148.0,148.0,1,0
ZAB,2,57,16,5,13,200.0,200.0,200.0,1,0
ZAB,2,57,16,6,13,,,,0,0
ZAB,2,57,16,7,13,,,,0,0
ZAB,2,57,16,8,13,,,,0,0
ZAB,2,57,16,9,13,176.0,414.0,1202.0,5,1
ZAB,2,57,16,10,13,142.0,142.0,142.0,1,0
ZAB,2,57,16,11,13,382.0,382.0,382.0,1,0
ZAB,2,57,16,12,13,120.0,272.0,532.0,3,0
ZAB,2,58,17,0,5,,,,0,0
ZAB,2,58,17,1,5,198.0,198.0,198.0,1,1
ZAB,2,58,17,2,5,76.0,76.0,400.0,3,1
ZAB,2,58,17,3,5,140.0,140.0,492.0,2,1
ZAB,2,58,17,4,5,136.0,136.0,136.0,1,0
ZAB,2,59,18,0,12,,,,0,0
ZAB,2,59,18,1,12,456.0,1090.0,1282.0,5,1
ZAB,2,59,18,2,12,92.0,92.0,308.0,2,0
ZAB,2,59,18,3,12,162.0,162.0,162.0,1,0
ZAB,2,59,18,4,12,238.0,238.0,238.0,1,0
ZAB,2,59,18,5,12,272.0,272.0,272.0,1,0
ZAB,2,59,18,6,12,,,,0,0
ZAB,2,59,18,7,12,106.0,106.0,106.0,1,0
ZAB,2,59,18,8,12,,,,0,0
ZAB,2,59,18,9,12,256.0,378.0,378.0,2,0
ZAB,2,59,18,10,12,190.0,190.0,190.0,1,1
ZAB,2,59,18,11,12,112.0,112.0,416.0,2,0
ZAB,2,60,19,0,16,538.0,538.0,538.0,1,0
ZAB,2,60,19,1,16,150.0,150.0,150.0,1,0
ZAB,2,60,19,2,16,196.0,196.0,196.0,1,0
ZAB,2,60,19,3,16,168.0,168.0,168.0,1,0
ZAB,2,60,19,4,16,228.0,228.0,228.0,1,0
ZAB,2,60,19,5,16,,,,0,0
ZAB,2,60,19,6,16,240.0,240.0,240.0,1,0
ZAB,2,60,19,7,16,,,,0,0
ZAB,2,60,19,8,16,,,,0,0
ZAB,2,60,19,9,16,58.0,58.0,58.0,1,0
ZAB,2,60,19,10,16,278.0,278.0,278.0,1,0
ZAB,2,60,19,11,16,216.0,216.0,216.0,1,0
ZAB,2,60,19,12,16,142.0,142.0,142.0,1,0
ZAB,2,60,19,13,16,,,,0,0
ZAB,2,60,19,14,16,236.0,236.0,236.0,1,0
ZAB,2,60,19,15,16,212.0,212.0,212.0,1,0
ZAB,2,61,20,0,33,232.0,232.0,232.0,1,1
ZAB,2,61,20,1,33,76.0,76.0,312.0,2,0
ZAB,2,61,20,2,33,110.0,110.0,110.0,1,0
ZAB,2,61,20,3,33,172.0,172.0,172.0,1,0
ZAB,2,61,20,4,33,,,,0,0
ZAB,2,61,20,5,33,162.0,162.0,162.0,1,0
ZAB,2,61,20,6,33,,,,0,0
ZAB,2,61,20,7,33,,,,0,0
ZAB,2,61,20,8,33,256.0,346.0,346.0,2,0
ZAB,2,61,20,9,33,,,,0,0
ZAB,2,61,20,10,33,268.0,268.0,268.0,1,0
ZAB,2,61,20,11,33,,,,0,0
ZAB,2,61,20,12,33,,,,0,0
ZAB,2,61,20,13,33,206.0,206.0,206.0,1,0
ZAB,2,61,20,14,33,148.0,148.0,148.0,1,0
ZAB,2,61,20,15,33,,,,0,0
ZAB,2,61,20,16,33,,,,0,0
ZAB,2,61,20,17,33,,,,0,0
ZAB,2,61,20,18,33,,,,0,0
ZAB,2,61,20,19,33,,,,0,0
ZAB,2,61,20,20,33,,,,0,0
ZAB,2,61,20,21,33,,,,0,0
ZAB,2,61,20,22,33,,,,0,0
ZAB,2,61,20,23,33,,,,0,0
ZAB,2,61,20,24,33,,,,0,0
ZAB,2,61,20,25,33,,,,0,0
ZAB,2,61,20,26,33,,,,0,0
ZAB,2,61,20,27,33,,,,0,0
ZAB,2,61,20,28,33,,,,0,0
ZAB,2,61,20,29,33,,,,0,0
ZAB,2,61,20,30,33,,,,0,0
ZAB,2,61,20,31,33,,,,0,0
ZAB,2,61,20,32,33,,,,0,0
ZAB,2,62,21,0,26,,,,0,0
ZAB,2,62,21,1,26,210.0,210.0,210.0,1,1
ZAB,2,62,21,2,26,70.0,70.0,280.0,2,0
ZAB,2,62,21,3,26,194.0,194.0,422.0,2,1
ZAB,2,62,21,4,26,110.0,110.0,288.0,2,1
ZAB,2,62,21,5,26,132.0,132.0,260.0,2,0
ZAB,2,62,21,6,26,200.0,298.0,298.0,2,0
ZAB,2,62,21,7,26,,,,0,0
ZAB,2,62,21,8,26,,,,0,0
ZAB,2,62,21,9,26,,,,0,0
ZAB,2,62,21,10,26,,,,0,0
ZAB,2,62,21,11,26,418.0,418.0,418.0,1,0
ZAB,2,62,21,12,26,,,,0,0
ZAB,2,62,21,13,26,240.0,240.0,240.0,1,0
ZAB,2,62,21,14,26,140.0,140.0,140.0,1,0
ZAB,2,62,21,15,26,312.0,312.0,312.0,1,0
ZAB,2,62,21,16,26,472.0,472.0,472.0,1,0
ZAB,2,62,21,17,26,,,,0,0
ZAB,2,62,21,18,26,,,,0,0
ZAB,2,62,21,19,26,,,,0,0
ZAB,2,62,21,20,26,,,,0,0
ZAB,2,62,21,21,26,,,,0,0
ZAB,2,62,21,22,26,,,,0,0
ZAB,2,62,21,23,26,,,,0,0
ZAB,2,62,21,24,26,,,,0,0
ZAB,2,62,21,25,26,,,,0,0
ZAB,2,63,22,0,7,,,,0,0
ZAB,2,63,22,1,7,58.0,424.0,424.0,3,0
ZAB,2,63,22,2,7,188.0,262.0,262.0,2,0
ZAB,2,63,22,3,7,196.0,424.0,424.0,2,0
ZAB,2,63,22,4,7,266.0,976.0,976.0,3,0
ZAB,2,63,22,5,7,,,,0,0
ZAB,2,63,22,6,7,326.0,326.0,636.0,2,0
ZAB,2,64,23,0,13,114.0,262.0,262.0,2,0
ZAB,2,64,23,1,13,,,,0,0
ZAB,2,64,23,2,13,,,,0,0
ZAB,2,64,23,3,13,280.0,374.0,374.0,2,0
ZAB,2,64,23,4,13,,,,0,0
ZAB,2,64,23,5,13,196.0,196.0,196.0,1,0
ZAB,2,64,23,6,13,174.0,174.0,174.0,1,0
ZAB,2,64,23,7,13,154.0,154.0,154.0,1,0
ZAB,2,64,23,8,13,174.0,174.0,174.0,1,0
ZAB,2,64,23,9,13,120.0,234.0,234.0,2,0
ZAB,2,64,23,10,13,132.0,132.0,698.0,3,1
ZAB,2,64,23,11,13,160.0,160.0,902.0,4,0
ZAB,2,64,23,12,13,,,,0,0
ZAB,2,65,24,0,22,346.0,346.0,612.0,2,0
ZAB,2,65,24,1,22,,,,0,0
ZAB,2,65,24,2,22,230.0,230.0,230.0,1,0
ZAB,2,65,24,3,22,,,,0,0
ZAB,2,65,24,4,22,,,,0,0
ZAB,2,65,24,5,22,180.0,180.0,180.0,1,0
ZAB,2,65,24,6,22,,,,0,0
ZAB,2,65,24,7,22,212.0,212.0,212.0,1,0
ZAB,2,65,24,8,22,208.0,300.0,300.0,2,0
ZAB,2,65,24,9,22,216.0,216.0,216.0,1,0
ZAB,2,65,24,10,22,,,,0,0
ZAB,2,65,24,11,22,168.0,168.0,168.0,1,0
ZAB,2,65,24,12,22,,,,0,0
ZAB,2,65,24,13,22,314.0,314.0,314.0,1,0
ZAB,2,65,24,14,22,422.0,422.0,422.0,1,0
ZAB,2,65,24,15,22,284.0,284.0,284.0,1,0
ZAB,2,65,24,16,22,,,,0,0
ZAB,2,65,24,17,22,,,,0,0
ZAB,2,65,24,18,22,,,,0,0
ZAB,2,65,24,19,22,,,,0,0
ZAB,2,65,24,20,22,,,,0,0
ZAB,2,65,24,21,22,,,,0,0
